osm_id,addr_street,addr_housenumber,amenity,name,brand,operator,ref,wheelchair,internet_access,opening_hours,drive_through,building,cuisine,capacity,tourism,osm_user,osm_timestamp,tags
"11145922430",,,cafe,dokusho café,,,,,,,,,,,,,2023-08-26T11:10:25Z,"""name""=>""dokusho café"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-26T11:10:25Z"""
"11145948682",,,restaurant,La Case du Saloum,,,,,,,,,,,,,2024-02-21T21:20:17Z,"""name""=>""La Case du Saloum"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-21T21:20:17Z"""
"11145972174",,,fast_food,enjoy tacos,,,,,,,,,,,,,2023-08-26T11:10:20Z,"""name""=>""enjoy tacos"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-26T11:10:20Z"""
"11145972175",,,cafe,dokusho café,,,,,,,,,,,,,2023-08-26T11:10:25Z,"""name""=>""dokusho café"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-26T11:10:25Z"""
"11145990814",,,cafe,Starbucks,Starbucks,,,,,,,,coffee_shop,,,,2023-08-26T11:15:23Z,"""name""=>""Starbucks"", ""brand""=>""Starbucks"", ""amenity""=>""cafe"", ""cuisine""=>""coffee_shop"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""1"", ""official_name""=>""Starbucks Coffee"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-26T11:15:23Z"", ""brand:wikidata""=>""Q37158"", ""outdoor_seating""=>""yes"""
"11152421606",,,bar,,,,,,,,,,,,,,2023-08-29T07:58:16Z,"""amenity""=>""bar"", ""name:en""=>""Le Social Bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-29T07:58:16Z"""
"11152422505",,,restaurant,Le Méraki,,,,,,,,,,,,,2023-12-02T06:36:15Z,"""name""=>""Le Méraki"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-12-02T06:36:15Z"""
"11152628605",,,cafe,,,,,,,,,,,,,,2023-08-29T09:32:15Z,"""amenity""=>""cafe"", ""name:en""=>""Broc Cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-29T09:32:15Z"""
"11152930505",,,restaurant,,,,,,,,,,,,,,2023-08-29T11:25:18Z,"""amenity""=>""restaurant"", ""name:en""=>""Brasserie"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-29T11:25:18Z"""
"11153001405",,,cafe,,,,,,,,,,,,,,2023-08-29T12:00:13Z,"""amenity""=>""cafe"", ""name:en""=>""Caffe Panis"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-29T12:00:13Z"""
"11158150705",Cours Gambetta,"36",restaurant,MW restaurant & pizzeria,,,,,,"Mo-Su 12:00-15:00, 19:00-23:59",,,"italian;italian_pizza;pizza",,,,2023-08-31T00:35:07Z,"""name""=>""MW restaurant & pizzeria"", ""amenity""=>""restaurant"", ""cuisine""=>""italian;italian_pizza;pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Cours Gambetta"", ""osm_version""=>""1"", ""opening_hours""=>""Mo-Su 12:00-15:00, 19:00-23:59"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-31T00:35:07Z"", ""addr:housenumber""=>""36"""
"11163224284",,,restaurant,Mas De Lafeuillade,,,,,,,,,,,,,2023-11-03T23:43:38Z,"""name""=>""Mas De Lafeuillade"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""website""=>""https://www.mas-de-lafeuillade.com/"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-11-03T23:43:38Z"", ""contact:facebook""=>""masdelafeuillade"", ""contact:instagram""=>""masdelafeuillade"", ""contact:tripadvisor""=>""https://www.tripadvisor.fr/Hotel_Review-g187153-d11697289-Reviews-Mas_de_Lafeuillade-Montpellier_Herault_Occitanie.html"""
"11194053248",,,restaurant,Le Baroque,,,,,,,,,,,,,2023-09-15T16:48:46Z,"""name""=>""Le Baroque"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-15T16:48:46Z"""
"11207580760",,,restaurant,O'Vesuvio,,,,,,,,,italian,,,,2023-09-21T12:36:46Z,"""name""=>""O'Vesuvio"", ""phone""=>""+33 4 49 07 32 67"", ""amenity""=>""restaurant"", ""cuisine""=>""italian"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-21T12:36:46Z"""
"11207583186",plzce du nombre d'or,"17",restaurant,Chô Chaï,,,,,,,,,thai,,,,2023-09-21T12:36:04Z,"""name""=>""Chô Chaï"", ""phone""=>""+33 4 34 81 03 07"", ""amenity""=>""restaurant"", ""cuisine""=>""thai"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:street""=>""plzce du nombre d'or"", ""osm_version""=>""1"", ""addr:postcode""=>""34000"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-21T12:36:04Z"", ""addr:housenumber""=>""17"""
"11207591477",Rue des Roselières,"2",restaurant,La Pizza Box,,,,,,,,,pizza,,,,2023-10-02T12:06:45Z,"""name""=>""La Pizza Box"", ""phone""=>""+33467275238"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:city""=>""Villeneuve-lès-Maguelone"", ""addr:street""=>""Rue des Roselières"", ""osm_version""=>""2"", ""addr:postcode""=>""34750"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-02T12:06:45Z"", ""addr:housenumber""=>""2"""
"11209481354",,,fast_food,Khrua Thai,,,,,,,,,thai,,,,2023-09-22T05:24:11Z,"""name""=>""Khrua Thai"", ""phone""=>""+33 6 46 64 87 16"", ""amenity""=>""fast_food"", ""cuisine""=>""thai"", ""osm_uid""=>""0"", ""website""=>"""", ""osm_user""=>"""", ""osm_version""=>""2"", ""survey:date""=>""2023-09-22"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-22T05:24:11Z"""
"11209691948",,,restaurant,Merzouga,,,,,,,,,moroccan,,,,2023-09-22T08:21:39Z,"""name""=>""Merzouga"", ""phone""=>""+33 4 67 05 04 69"", ""amenity""=>""restaurant"", ""cuisine""=>""moroccan"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-22T08:21:39Z"""
"11209691949",,,restaurant,Pause Gourmande,,,,,,,,,,,,,2023-09-22T08:24:03Z,"""name""=>""Pause Gourmande"", ""phone""=>""+33 4 99 06 59 53"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-22T08:24:03Z"""
"11209691950",,,bar,Soulana,,,,,,,,,,,,,2023-09-22T08:21:39Z,"""name""=>""Soulana"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-22T08:21:39Z"""
"11224713537",Rue Léon Blum,"421",fast_food,Pause Natty,,,,,,"Mo-Fr 11:30-14:30, 18:00-21:00",,,"cake;chicken;french;local;noodles;pasta;sandwich",,,,2023-09-28T10:47:10Z,"""name""=>""Pause Natty"", ""amenity""=>""fast_food"", ""cuisine""=>""cake;chicken;french;local;noodles;pasta;sandwich"", ""osm_uid""=>""0"", ""website""=>""http://pausenatty.com/"", ""osm_user""=>"""", ""addr:street""=>""Rue Léon Blum"", ""osm_version""=>""1"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Mo-Fr 11:30-14:30, 18:00-21:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-28T10:47:10Z"", ""addr:housenumber""=>""421"""
"11227677037",Rue Saint-Guilhem,"58",restaurant,Sushi Kawaii,,,,,,"Mo-Sa 12:00-14:00, 18:00-22:00",,,"japanese;sushi",,,,2024-03-06T16:28:49Z,"""name""=>""Sushi Kawaii"", ""email""=>""sushi.kawaii@gmail.com"", ""phone""=>""0467828828"", ""amenity""=>""restaurant"", ""cuisine""=>""japanese;sushi"", ""osm_uid""=>""0"", ""website""=>""https://www.sushi-kawaii.fr/"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""diet:vegan""=>""yes"", ""addr:street""=>""Rue Saint-Guilhem"", ""osm_version""=>""3"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Mo-Sa 12:00-14:00, 18:00-22:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-03-06T16:28:49Z"", ""indoor_seating""=>""yes"", ""diet:vegetarian""=>""yes"", ""outdoor_seating""=>""yes"", ""addr:housenumber""=>""58"", ""contact:facebook""=>""https://www.facebook.com/sushimontpellier/"", ""contact:instagram""=>""https://www.instagram.com/sushi_kawaii_montpellier/"""
"11233043935",venue de Toulouse Espace commercial du grand M Parking de La Foir’fouille,"1827",restaurant,L'ilothentik,,,,,,"Mo-Su 10:30-14:00,16:30-19:30",,,reunionese,,,,2024-01-29T11:31:11Z,"""name""=>""L'ilothentik"", ""phone""=>""07 66 11 87 32"", ""amenity""=>""restaurant"", ""cuisine""=>""reunionese"", ""osm_uid""=>""0"", ""website""=>""https://www.lilothentik-restaurant-montpellier.com/"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:street""=>""venue de Toulouse Espace commercial du grand M Parking de La Foir’fouille"", ""osm_version""=>""2"", ""addr:postcode""=>""34070"", ""opening_hours""=>""Mo-Su 10:30-14:00,16:30-19:30"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-01-29T11:31:11Z"", ""addr:housenumber""=>""1827"""
"11269006658",,,restaurant,Eugène et Marie,,,,,,,,,,,,,2023-10-17T11:32:47Z,"""name""=>""Eugène et Marie"", ""phone""=>""+33 4 67 81 04 95"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-17T11:32:47Z"""
"11269006661",,,restaurant,Le Passeo,,,,,,,,,,,,,2023-10-17T11:32:47Z,"""name""=>""Le Passeo"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""website""=>""https://lepasseo.fr"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-17T11:32:47Z"""
"11269113687",,,restaurant,Pho King,,,,,,,,,asian,,,,2023-10-17T12:20:21Z,"""name""=>""Pho King"", ""amenity""=>""restaurant"", ""cuisine""=>""asian"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-17T12:20:21Z"""
"11286167450",,,cafe,Passionnément,,,,,,,,,,,,,2023-10-24T12:45:26Z,"""name""=>""Passionnément"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-24T12:45:26Z"""
"11288634081",boulevard Pasteur,"4",restaurant,Le Faitout,,,,,,Mo-Fr 08:00-14:30,,,french,,,,2023-10-25T12:09:27Z,"""name""=>""Le Faitout"", ""email""=>""lefaitoutmontpellier@gmail.com"", ""phone""=>""+33467174852"", ""amenity""=>""restaurant"", ""cuisine""=>""french"", ""osm_uid""=>""0"", ""website""=>""https://www.le-faitout.fr/"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""addr:city""=>""Montpellier"", ""addr:street""=>""boulevard Pasteur"", ""osm_version""=>""1"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Mo-Fr 08:00-14:30"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-25T12:09:27Z"", ""diet:vegetarian""=>""yes"", ""addr:housenumber""=>""4"""
"11288934136",,,restaurant,La casa,,,,,,,,,,,,,2023-10-25T15:16:29Z,"""name""=>""La casa"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-25T15:16:29Z"""
"11291167073",,,restaurant,Eat Salad,,,,,,,,,,,,,2023-10-26T14:55:08Z,"""name""=>""Eat Salad"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-26T14:55:08Z"""
"11291169779",,,restaurant,Le terroubi,,,,,,,,,senegalese,,,,2023-10-26T14:55:06Z,"""name""=>""Le terroubi"", ""amenity""=>""restaurant"", ""cuisine""=>""senegalese"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-26T14:55:06Z"""
"11291240701",,,restaurant,Aroma pizza,,,,,,Mo-Su 18:00-22:30,,,pizza,,,,2023-10-26T15:57:10Z,"""name""=>""Aroma pizza"", ""phone""=>""+33467270435"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""opening_hours""=>""Mo-Su 18:00-22:30"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-26T15:57:10Z"""
"11293062018",,"47",restaurant,VERS MIDI,,,,,,Mo-Su 09:00-19:00,,,"pizza;dessert",,,,2023-10-27T12:24:43Z,"""name""=>""VERS MIDI"", ""phone""=>""0684434161"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza;dessert"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:place""=>""Grand Rue Jean Moulin"", ""osm_version""=>""1"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Mo-Su 09:00-19:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-10-27T12:24:43Z"", ""addr:housenumber""=>""47"""
"11358362869",,,restaurant,Le Melice,,,,,,,,,,,,,2023-11-17T14:53:19Z,"""name""=>""Le Melice"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""contact:city""=>""Montpellier"", ""contact:phone""=>""+33 4 67 64 86 51"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-11-17T14:53:19Z"", ""contact:street""=>""Rue Elie Wiesel"", ""contact:postcode""=>""34000"", ""contact:housenumber""=>""216"""
"11358368269",,,bar,Social Bar Montpellier,,,,,,,,,,,,,2023-11-17T14:55:24Z,"""name""=>""Social Bar Montpellier"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""contact:city""=>""Montpellier"", ""contact:phone""=>""+33 6 38 58 86 81"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-11-17T14:55:24Z"", ""contact:street""=>""Square De La Babote"", ""contact:postcode""=>""34000"", ""contact:housenumber""=>""48"""
"11386232905",Rue du Faubourg de la Saunerie,"23",restaurant,Il Pizzaiolo,,,,,,,,,pizza,,,,2023-11-30T18:42:48Z,"""name""=>""Il Pizzaiolo"", ""phone""=>""+33 4 99 63 81 39"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""website""=>""https://il-pizzaiolo.fr/le-snack/"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:street""=>""Rue du Faubourg de la Saunerie"", ""osm_version""=>""1"", ""addr:postcode""=>""34000"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-11-30T18:42:48Z"", ""addr:housenumber""=>""23"""
"11476191969",,,restaurant,Restaurant scolaire,,,,,,,,,,,,,2024-01-01T13:25:09Z,"""name""=>""Restaurant scolaire"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-01-01T13:25:09Z"""
"11549949810",Route de Nîmes,"10",fast_food,Pokawa,Pokawa,,,,,,,,poke,,,,2024-02-04T23:07:11Z,"""name""=>""Pokawa"", ""brand""=>""Pokawa"", ""branch""=>""Montpellier Le Crès"", ""amenity""=>""fast_food"", ""cuisine""=>""poke"", ""osm_uid""=>""0"", ""website""=>""https://restaurants.pokawa.com/poke-bowl-montpellier-le-cres"", ""osm_user""=>"""", ""addr:city""=>""Le Crès"", ""addr:street""=>""Route de Nîmes"", ""osm_version""=>""2"", ""addr:country""=>""FR"", ""addr:postcode""=>""34920"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-04T23:07:11Z"", ""brand:wikidata""=>""Q123018553"", ""addr:housenumber""=>""10"""
"11554368719",,,fast_food,Pitaya,,,,,,,,,burger,,,,2024-01-26T16:27:49Z,"""name""=>""Pitaya"", ""amenity""=>""fast_food"", ""cuisine""=>""burger"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""survey:date""=>""2024-01-26"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-01-26T16:27:49Z"""
"11653169222",,,bar,Le Club,,,,,,,,,,,,,2024-02-22T15:59:30Z,"""name""=>""Le Club"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-22T15:59:30Z"""
"11656242715",,,fast_food,Best food,,,,,,,,,burger,,,,2024-02-23T13:10:03Z,"""name""=>""Best food"", ""amenity""=>""fast_food"", ""cuisine""=>""burger"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-23T13:10:03Z"""
"11659530191",Rue de la République,"13",restaurant,Faune,,,,,,"Tu-Sa 11:00-01:00, Su 11:00-18:00",,,"regional;dessert",,,,2024-02-24T12:20:23Z,"""name""=>""Faune"", ""phone""=>""04 99 58 28 96"", ""amenity""=>""restaurant"", ""cuisine""=>""regional;dessert"", ""osm_uid""=>""0"", ""website""=>""https://faunemoco.com"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:street""=>""Rue de la République"", ""osm_version""=>""1"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Tu-Sa 11:00-01:00, Su 11:00-18:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-24T12:20:23Z"", ""addr:housenumber""=>""13"""
"11659887901",,,restaurant,Mon Cuisinier,,,,,,,,,,,,,2024-02-24T16:14:42Z,"""name""=>""Mon Cuisinier"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-24T16:14:42Z"""
"11659896996",,,cafe,Georges Café,,,,,,,,,,,,,2024-02-24T16:10:59Z,"""name""=>""Georges Café"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""description""=>""Inside an alcove/courtyard off of Rue de la Loge"", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-24T16:10:59Z"""
"11662869669",,,restaurant,cantine,,,,,,,,,,,,,2024-02-25T14:06:40Z,"""name""=>""cantine"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-25T14:06:40Z"""
"11681438970",,,cafe,,,,,,,,,,coffee_shop,,,,2024-03-01T11:02:09Z,"""amenity""=>""cafe"", ""cuisine""=>""coffee_shop"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-03-01T11:02:09Z"""
"11734561605",,,fast_food,New Yorkais,,,,,,,,,,,,,2024-03-15T16:38:23Z,"""name""=>""New Yorkais"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""survey:date""=>""2024-03-15"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-03-15T16:38:23Z"""
"11740660537",,,restaurant,Sumac,,,,,,"Mo-Su 11:30-14:30,19:30-22:00",,,lebanese,,,,2024-03-18T09:09:50Z,"""name""=>""Sumac"", ""phone""=>""+33 4 67 22 44 75"", ""amenity""=>""restaurant"", ""cuisine""=>""lebanese"", ""osm_uid""=>""0"", ""website""=>""https://www.sumac-restaurant-montpellier.com/"", ""osm_user""=>"""", ""osm_version""=>""2"", ""opening_hours""=>""Mo-Su 11:30-14:30,19:30-22:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-03-18T09:09:50Z"""
"11760546555",,,restaurant,,,,,,,,,,pizza,,,,2024-03-25T09:48:54Z,"""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-03-25T09:48:54Z"""
"25753397",Avenue Georges Frêche,,fast_food,McDonald's,McDonald's,,,,,10:00-20:00,yes,retail,burger,,,,2021-01-09T16:03:30Z,"""name""=>""McDonald's"", ""brand""=>""McDonald's"", ""phone""=>""+33 4 67 20 16 60"", ""amenity""=>""fast_food"", ""cuisine""=>""burger"", ""osm_uid""=>""0"", ""website""=>""https://www.restaurants.mcdonalds.fr/mcdonalds-lattes-drive"", ""building""=>""retail"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""way_area""=>""384.248"", ""addr:city""=>""Lattes"", ""addr:street""=>""Avenue Georges Frêche"", ""osm_version""=>""8"", ""addr:postcode""=>""34970"", ""drive_through""=>""yes"", ""opening_hours""=>""10:00-20:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2021-01-09T16:03:30Z"", ""brand:wikidata""=>""Q38076"", ""brand:wikipedia""=>""en:McDonald's"", ""outdoor_seating""=>""yes"", ""air_conditioning""=>""yes"""
"25753560",,,fast_food,McDonald's,McDonald's,,,,,"Su-Th 08:30-24:00; Fr-Sa 08:30-01:00",yes,retail,burger,,,,2020-05-06T08:12:36Z,"""name""=>""McDonald's"", ""brand""=>""McDonald's"", ""phone""=>""+33 4 67 83 13 19"", ""height""=>""4"", ""amenity""=>""fast_food"", ""cuisine""=>""burger"", ""osm_uid""=>""0"", ""website""=>""https://www.restaurants.mcdonalds.fr/mcdonalds-montpellier-odysseum"", ""building""=>""retail"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""way_area""=>""410.059"", ""osm_version""=>""16"", ""drive_through""=>""yes"", ""opening_hours""=>""Su-Th 08:30-24:00; Fr-Sa 08:30-01:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-05-06T08:12:36Z"", ""brand:wikidata""=>""Q38076"", ""brand:wikipedia""=>""fr:McDonald's"""
"59720077",,,restaurant,Les Gourmands,,,,,,"Tu-Su 08:00-15:00; Sa 08:00-12:00",,yes,french,,,,2023-09-02T04:34:09Z,"""name""=>""Les Gourmands"", ""height""=>""11"", ""amenity""=>""restaurant"", ""cuisine""=>""french"", ""osm_uid""=>""0"", ""website""=>""https://lesgourmands.com"", ""building""=>""yes"", ""osm_user""=>"""", ""way_area""=>""162.279"", ""check_date""=>""2023-09-02"", ""osm_version""=>""5"", ""opening_hours""=>""Tu-Su 08:00-15:00; Sa 08:00-12:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-02T04:34:09Z"", ""contact:facebook""=>""https://www.facebook.com/RestaurantLesGourmands"""
"74120803",,,fast_food,Top's,,,,,,,,yes,,,,,2017-11-04T05:04:01Z,"""name""=>""Top's"", ""height""=>""5"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""building""=>""yes"", ""osm_user""=>"""", ""way_area""=>""300.642"", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2017-11-04T05:04:01Z"""
"75009516",,,restaurant,Restophone,,,,,,,,yes,,,,,2019-04-22T19:17:06Z,"""name""=>""Restophone"", ""height""=>""7"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""building""=>""yes"", ""osm_user""=>"""", ""way_area""=>""407.351"", ""osm_version""=>""5"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-04-22T19:17:06Z"""
"75009967",,,fast_food,KFC,KFC,,,,,,,yes,chicken,,,,2023-04-14T15:57:34Z,"""name""=>""KFC"", ""brand""=>""KFC"", ""height""=>""5"", ""amenity""=>""fast_food"", ""cuisine""=>""chicken"", ""osm_uid""=>""0"", ""alt_name""=>""Kentucky Fried Chicken"", ""building""=>""yes"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""way_area""=>""747.276"", ""osm_version""=>""9"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-04-14T15:57:34Z"", ""brand:wikidata""=>""Q524757"", ""brand:wikipedia""=>""en:KFC"""
"75010286",,,fast_food,Burger King,Burger King,,,,,,,yes,burger,,,,2021-05-04T19:27:55Z,"""name""=>""Burger King"", ""brand""=>""Burger King"", ""height""=>""5"", ""amenity""=>""fast_food"", ""cuisine""=>""burger"", ""osm_uid""=>""0"", ""building""=>""yes"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""way_area""=>""552.724"", ""osm_version""=>""10"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2021-05-04T19:27:55Z"", ""brand:wikidata""=>""Q177054"", ""brand:wikipedia""=>""en:Burger King"""
"75010453",,,fast_food,McDonald's,McDonald's,,,,,,,yes,burger,,,,2020-05-06T08:12:36Z,"""name""=>""McDonald's"", ""brand""=>""McDonald's"", ""height""=>""4"", ""amenity""=>""fast_food"", ""cuisine""=>""burger"", ""osm_uid""=>""0"", ""building""=>""yes"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""way_area""=>""399.696"", ""osm_version""=>""11"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-05-06T08:12:36Z"", ""brand:wikidata""=>""Q38076"", ""brand:wikipedia""=>""fr:McDonald's"""
